b_0,s_0,k_1_0,q_1_0,k_2_0,xi_0,logL/N,b,s,k_1,q_1,k_2,xi,N
0.8588246368573216,2.0907461554404687,4.044294896301069,17.77572573492913,4.358580961712779,0.0025627932135074607,-11.359099073453514,0.8959030805439177,2.1039675482091797,3.945375688030925,17.77525611400158,4.359050582673161,0.0006596932889740219,222183.0
0.7135175820472492,2.402016374982472,3.913165192322122,12.315918406068347,4.685280232209536,0.0026080363486522323,-11.367713848150329,0.7344415849147878,2.402067057523955,3.868312790293021,12.22266202085554,4.736736248972839,0.0005023877377276085,222183.0
1.4555094782321083,1.6921271895853045,1.5611294955448214,19.926687102173215,3.3578960406284533,0.0020397010700720425,-11.374289834951767,1.0036280411783705,1.5773581145864326,3.6179848494412825,19.926687102189693,3.3578960406449236,0.0006094359063268729,222183.0
1.5926078052759323,1.7106732103706719,1.9610645436365273,7.03942137013556,3.1215220927347542,0.0017452841401348828,-11.358597767216155,1.043787845360083,2.0419466803031625,3.7399305367798243,3.131751346271777,5.872089996032394,0.001778565116790144,222183.0
0.8323805096101136,1.9456959174092252,1.1502364874871436,3.7654572381391915,4.6930747156498684,0.0012427071719069548,-11.364254316160174,0.7898281037356796,1.802607379030906,2.386854890718839,2.5880506928257976,4.149219274958706,0.0015525129248359585,222183.0
0.9762353715935516,2.464241594883893,2.555537377991786,0.16530211018341337,4.55332681546229,0.0003345967059230431,-11.358052543997173,1.0106068964930914,2.022841574912116,4.067316959527614,20.0,3.0,0.0008313363533814067,222183.0
1.9928748710195525,1.60071623576429,2.296258221429935,13.52203205041085,6.401078792963659,0.0018988407871893677,-11.358061195318726,1.0078871100325568,2.0340109433845868,4.065348037741498,13.522032208526358,6.401078775598322,0.0008404840048585728,222183.0
1.1226560323695156,2.259984491906582,3.887871259146827,12.300166689227778,4.808940257787137,0.0007326180618863584,-11.358065209150645,1.0142165124065017,2.064991056038854,4.173213784596926,12.455560631825119,4.653546301432648,0.0008627481636982,222183.0
1.3818480727046871,2.4458742946935192,3.0732458543875563,16.643869804657292,5.350172618220247,0.002826867440554801,-11.358247952440099,1.0410712936495208,1.9731034299074035,4.036341339068861,16.643869804657292,5.350172618220247,0.0008659235594809997,222183.0
1.6511294586967495,1.8359251954021882,1.182227745849084,11.603937387534177,7.114154018286985,0.0007837058177806271,-11.371536045031132,1.0311753350435942,1.6169767154900887,3.6707140696619,11.603937410283082,7.114154013576,0.0006690444885522745,222183.0
1.775252213187572,2.1777531384391273,2.920611725510868,17.733174091557483,6.876643398839645,0.0015011446511671701,-11.357665474265568,1.082981900025788,2.031561597935875,4.1940206890304035,17.733174091557483,6.876643398839645,0.0009818970224190111,222183.0
0.7515708148280951,1.965105036343974,4.465294853394203,15.118418517440913,3.610893960155965,0.0024537681637351034,-11.358544571477337,0.9350044664593529,2.043556254720331,3.9566749225641757,15.181039638725348,3.7361362211709253,0.0006995465962148148,222183.0
1.1997609844684916,2.257030095125759,3.6983034931344574,5.530727580862693,3.451290594414831,0.0005638680305793235,-11.358395138710323,1.0590785510438605,2.043924735777835,4.064733104135157,4.001976416219064,3.3242523865668145,0.0007730514114524344,222183.0
0.9211226995765517,1.789048597367524,3.90761768892255,11.860608267305585,7.0537906203652945,0.0014885017411287195,-11.361781754912743,0.9738126154010642,1.8237738173353752,3.7656186318035094,11.398968960533862,7.100001038099161,0.0006649773118620774,222183.0
1.7282211952954836,1.6523022878904454,1.1084563915921954,1.6143286372086474,5.143888983489879,0.002951745167769414,-11.372747990617393,1.3884121584224902,1.9324107111196154,2.3941706456060032,1.1140422278680633,4.435521801242632,0.003,222183.0
0.8744813652572166,2.011688721151604,3.1429933906102923,17.48197532623528,4.9572563208012905,0.0028502282311639693,-11.374118296736526,1.0855228187392574,2.103224174014211,3.4913224543132353,17.429094526935362,5.001323657465191,0.0008163132767300543,222183.0
1.5465154011289362,1.5908699596451874,4.267222174727992,16.06694983651617,4.391873775913166,0.0006792498404476656,-11.372335435999602,1.481480199940426,1.6607188656806426,4.0163690300312425,16.06694983651617,4.391873775913166,0.0014975336192252513,222183.0
1.9585788794176833,1.5834961769687754,4.996684629262943,3.12925536834904,7.123756081808954,0.0019805687159419843,-11.357987692815133,1.417899306221989,1.978113736657809,4.997905027696259,10.382545038236419,5.350817312988295,0.0016383470329965355,222183.0
1.8347563214105225,2.137182367071212,3.1619537306950125,8.37444485341489,7.405703775458566,0.002850102645268935,-11.361612273390813,1.2370284433814545,1.8019177982221395,4.1301291175996555,9.330966559332024,7.307598951901979,0.0011649934943135636,222183.0
1.914328916310941,2.4067836405667533,4.367411629945975,11.58166516188286,3.8304313237830985,0.002130196966345603,-11.35725998916414,1.367588215837696,1.998674080236999,4.652224587844021,11.58166516228457,3.830431324030115,0.001628872177356325,222183.0
1.5564703548581789,1.537710116373169,1.7211044673810276,0.32114606904621484,7.460851931773366,0.0004989957910929536,-11.3588270028513,0.7000003787785365,2.0414450876204198,3.54526070959413,5.393562196797898,7.851574980353323,0.0007389050828555198,222183.0
0.8449761290121145,1.9204486361424722,3.1549421589520312,19.44924161306975,3.0355940013019698,0.0005495047953516587,-11.362653848584777,0.8135589543549259,1.8292085170815577,3.5561047072790566,19.449241615667958,3.0278558415083454,0.0004123458766719335,222183.0
1.8882451914331286,1.6664695479848841,2.783775239412709,12.641641166344845,4.937877085713089,0.00032340287988629385,-11.373763392786383,1.2546369401879123,1.5777261001089473,3.9655300659666746,12.641641166661719,4.937877085547498,0.001071262190329918,222183.0
1.5778652873763441,2.0588748670167707,3.412123084120847,13.048492500545343,6.94176149765352,0.0009098436888349123,-11.357608096497183,1.0949962539157188,2.033006974471262,4.218608795531911,13.048491957648656,6.941761549283814,0.0010085008092315846,222183.0
0.9359482317628605,1.53809182567367,4.891144625624666,0.4346656211620725,7.701760850271693,0.0028932856026524355,-11.35805601619603,1.0176380192508938,2.0113916566336973,4.063246822677382,20.0,3.0,0.0008401816816059122,222183.0
0.8435766499832394,1.7719183110804875,2.4558880899940028,0.5372749921839319,7.299846991134971,0.0021885770723680618,-11.357557378448226,1.1116623528564937,2.0703208803309323,4.2997257059909835,20.0,3.0,0.0010636172070980334,222183.0
1.1333728298167491,1.5447102915258368,2.692119727308561,16.740094231559354,4.017572742197233,0.001956955673831647,-11.358799794999863,0.9075256245546176,2.0555344558128334,3.913706004074748,16.740094244882112,4.017572764483079,0.0006716755407556762,222183.0
1.220109747098956,1.6258286391886474,3.302368669224301,18.462216233885627,7.763339976241073,0.0003971536209502244,-11.358195353544346,0.9914931218602209,2.0100651373855367,4.048571815746632,18.46221623388044,7.763339976241073,0.0007898393937333727,222183.0
0.9820773221281563,2.4994133981996502,3.4267345782383947,16.155848997708542,3.8894588060019726,0.0009187553831499651,-11.358081776506557,1.0254553050367612,2.0027995320323027,4.052367553405929,16.175125566169783,3.889459629363385,0.0008496257006499914,222183.0
1.4643074952865902,2.2979106205392,4.372331059742324,4.4313994585017555,5.224407766309088,0.002988159114779523,-11.357166689154441,1.2432168406720376,2.0670860930372643,4.553907474696908,8.935140468487644,4.580923085277418,0.0013554470979995799,222183.0
1.8051256554979758,2.046380409112027,2.5055030376244756,5.1388084884552505,4.704078315351216,0.0004062692356170382,-11.363899082078095,1.2018530387960895,1.7481701087950188,3.8671902298562864,2.3882483476069742,3.7738643772849536,0.0011542447024604577,222183.0
1.5211615838591355,1.5895966588932797,1.494562448016001,19.69696587320572,7.306004907749738,0.0026068302535884494,-11.377567739391864,1.0203944497792672,1.535104086265128,3.632305022366395,19.69696587318325,7.306004907766982,0.0006314252249115547,222183.0
1.461390971282397,1.557427958608491,2.0787612898564682,16.70852793747234,5.630186618715887,0.001335178820387789,-11.3782449969299,1.0481874186949995,1.5263008801241116,3.6641152687197547,16.708527937385714,5.630186618764735,0.0006746132750523626,222183.0
1.8478973961158545,2.431772502503595,1.2511365729206672,11.43786248634336,6.434009188108542,0.002306958695691469,-11.36256216720554,1.056454043574322,1.789432274231871,3.8358639788870477,11.437862591611642,6.434009158182918,0.000789569090391945,222183.0
1.1935260565334929,2.2049115540420345,1.7054089361480478,0.9058370162710466,5.53934683743752,0.0004148273445558413,-11.458283217619657,1.2546365020730268,2.2920883374986722,1.2981471159328093,1.0055991958707837,5.853184145489004,0.003,222183.0
1.9881486644901665,2.3111246711276467,2.0688942129964474,1.1070535902690655,7.808691330584658,0.0026149437652024537,-11.483067846352082,1.6876194332866303,2.121899920228507,2.752743456434886,0.8721280434457058,6.68677679591695,0.003,222183.0
1.215025473200506,2.479145611669528,3.1458229979024392,9.431634215656059,7.1897126766745485,0.0028118004284672176,-11.35827028802522,0.9764529581546427,2.024409343841089,4.006730836790316,14.338206594516704,6.108743950099574,0.0007689890257583723,222183.0
1.5496896586586955,1.717920250602909,4.710636891318227,3.735408982016082,6.9501325536482135,0.0005756526324836879,-11.364012466682274,1.4626212019111253,1.7980582581781317,4.330493067787963,5.401714713509781,6.545441820962739,0.0017351432290126643,222183.0
1.1964236283985132,1.726191825110868,3.787081072365485,17.06243930803959,6.637290253103819,0.0014968412873718855,-11.364239544049209,1.3465330979886245,1.8707463970042066,4.013668239407949,17.06243930803959,6.637290253103819,0.0013778480880357524,222183.0
1.0500477134248183,2.076466861995528,3.277587489562452,17.121113006660714,5.511929438368844,0.002778779370888483,-11.368153783108456,1.4863929437851253,1.8116693748650956,4.068783535438383,17.121113006660714,5.511929438368844,0.0016090210093343104,222183.0
1.5195896993258249,2.056245191670792,4.748926053769466,13.626477505883958,7.205453379148897,0.001225078206401807,-11.357269048616555,1.421190267798394,1.9894655110993191,4.779069608952676,13.626477505883958,7.205453379148897,0.0017131485938642883,222183.0
1.0635553764023564,1.7669520439270103,3.4310835697359074,6.871648395076795,5.547421205127469,0.0029955596219164594,-11.371017495319995,1.2510109025753156,1.9137148061178184,3.745265281114118,5.5157796330497115,6.038494031616913,0.001377556248985079,222183.0
1.8232697330215069,1.9922985953638868,2.211168442009643,6.771136675240612,6.988318740450314,0.0013566802148403207,-11.367760580602342,1.2229384736346882,1.7292398829474405,3.698718766032908,3.2122638459137858,7.528017840500922,0.0024580775728450634,222183.0
1.963696647462042,1.5748647443458812,4.704745282454559,13.02790559016651,4.895593599012017,0.0010090520011942414,-11.377881386739878,1.868476862887396,1.644551186305103,4.426232936948837,13.02790559016651,4.895593599012017,0.0024253352790667725,222183.0
1.5773194094645666,1.5081198598129448,4.148420435313481,16.344153309275683,6.766837680885834,0.00043765415305818906,-11.378561135143725,1.4903630074742644,1.6064291793211003,3.8364578847391493,16.344153309275683,6.766837680885834,0.0013517373548316658,222183.0
1.1344925369474463,2.3020974406554404,2.2086711443412366,15.483589706087328,5.628810454919286,0.0024011604287415703,-11.360858831550413,0.9006693531893519,1.8704448068386936,3.7108556134008284,15.483589706555493,5.628810454737347,0.0005611293453905566,222183.0
1.5216889220484138,1.863150865795553,4.820849700649579,12.209926016127843,7.356575675418912,0.0009004261401345242,-11.359128507374487,1.4885259882901114,1.8890853676879151,4.6687600195373955,12.209926016235304,7.356575675418912,0.0018226343614506728,222183.0
1.9497122726706229,2.3606859207735056,3.2926387502071117,2.7544907568700157,6.042471905977177,0.0017535242892931901,-11.359249945607745,1.2495474553589345,1.8785460527398952,4.249071500522251,12.414226059547305,4.338298008911093,0.0012362423700301337,222183.0
0.7603868228472324,1.5527542956827807,2.266150339811001,14.738720287606977,6.383845983999377,0.0023022689585524667,-11.382586208983543,1.396522121230561,2.038891772628414,3.669785245531248,7.223704888711105,7.213523682924084,0.001311540648186481,222183.0
1.100884130583261,1.5852551886665383,1.6159152165132866,3.4919194173734915,5.520413479515049,0.0008637351617144739,-11.363409191130769,0.942692851981663,1.946156418104952,2.9510972571471865,2.1536454488481933,4.52598926094026,0.0017902665358716016,222183.0
1.3007935320051152,1.7545266444612855,2.6252193059870024,13.880484112615772,5.884497832692432,0.0023225723932430117,-11.369877893975866,1.0329970909192645,1.641125534447851,3.683885370867332,13.838934976942419,5.884497832550018,0.000675498407411342,222183.0
0.8582917879838698,2.128509896592913,3.7093754777311916,4.886354565598983,7.16762425150759,0.002487111682343312,-11.358886996749003,0.8047924038369599,2.1110220021281587,3.8362243339436914,5.11041682016209,7.128655370331232,0.0007914122804668168,222183.0
1.50522034218935,1.8709617868614123,3.644923657284306,10.52885635252933,6.182146252267908,0.0011359955094363229,-11.363597317604315,1.2452075848630455,1.7511990598587033,4.0824844633909745,10.814546429571202,6.152073609097075,0.0011429942922313887,222183.0
1.2724852939092597,1.6648218941179258,2.464138155962778,15.220482276839949,7.202365373360193,0.0009182729557667562,-11.373436006247283,1.0051111236180865,1.587856908527614,3.6484909136299906,15.22048227775656,7.202365373200783,0.000618419518916729,222183.0
0.8467055169925881,1.6103013374697746,1.4786940755953988,17.93781711981989,6.515326525406914,0.0018555090213710202,-11.379703250610445,0.7587825609440388,1.544264344441032,3.589151637278407,7.246879819054176,7.405152560091136,0.0004960694967096546,222183.0
1.0863724352979671,2.025928829683027,3.732855156777597,4.949167345099157,6.660499763542264,0.0011841736165763784,-11.35949313216983,1.0102519093071562,1.9223127793146477,3.9825167231056584,7.914582568508794,5.939283687311919,0.0008065894619858612,222183.0
1.561683255855417,2.2990677873684846,3.8504113691934445,9.743913717861133,3.8144381139957195,0.0014586023251088106,-11.357648466747204,1.2084523767957598,1.9715888077735266,4.3216487765541745,9.762990758543,3.7381298749322096,0.0012144688419590643,222183.0
1.8580759206798896,2.137227228173134,1.7126806673560249,18.76820772393796,3.3193350376294206,0.00046518126499906355,-11.36517041739275,1.104130473398775,1.723153922145585,3.8415950700191117,18.76820772393796,3.3193350376294206,0.0008396639544463821,222183.0
1.072139264486603,2.2826788738672974,3.472674139915913,7.804619772926233,3.612759149654385,0.0016196485514958588,-11.35840802749347,0.9509002890226279,2.027670060123206,3.9703021576945043,10.232128701556649,3.413112871940354,0.0007219162497773893,222183.0
1.8211386374925527,1.7294450779557482,2.8046358623187193,7.87928306821806,3.7349087482399157,0.0011765885193085665,-11.357591693207588,1.0848242008545994,2.035847628075722,4.207393019592454,7.587797392159793,3.7912196652251704,0.0009835453096501327,222183.0
1.3974172726050864,2.092819335206125,4.752250493745186,18.89890711585097,4.845956580436142,0.002571466632589243,-11.357100108026865,1.3807054158051366,2.0815234053806573,4.856327030331301,18.89890711585097,4.845956580436142,0.0016822067854403507,222183.0
1.4548268403161448,1.919640497697735,4.068341675062709,14.574612692525138,5.73206737657952,0.002192302555598534,-11.36051597197938,1.295826112003213,1.8312640221981482,4.264596708083945,14.574612692525138,5.73206737657952,0.0013094657171319702,222183.0
1.3971512325528337,2.126072222046308,2.9244269739418645,7.850131847329463,6.8923088364342195,0.001031276153463291,-11.361040123850088,1.069351682077494,1.8317007009897635,3.9003540720757615,13.562951107957996,5.062160836947625,0.0008350851372479291,222183.0
1.1278275151983277,1.5890750733249273,1.5702990915143848,1.2419692895729748,5.988133322508281,0.002803777213476005,-11.37417321488983,0.7,2.192790051115002,1.9481234077411156,2.9204990154571266,5.406329971381581,0.003,222183.0
