start,end,"duration [rev]",description,"CCD row",origin
1651.193726,1651.196504,0.002778,Payload data handling unit update,6,ObjectLog
1651.193788,1651.197768,0.003980,Payload data handling unit update,6,ObjectLog
1651.193802,1651.196580,0.002778,Payload data handling unit update,7,ObjectLog
1651.193837,1651.196615,0.002778,Payload data handling unit update,4,ObjectLog
1651.193865,1651.196730,0.002865,Payload data handling unit update,5,ObjectLog
1651.193886,1651.196664,0.002778,Payload data handling unit update,4,ObjectLog
1651.193898,1651.196725,0.002826,Payload data handling unit update,7,ObjectLog
1651.193935,1651.196790,0.002855,Payload data handling unit update,6,ObjectLog
1651.193956,1651.196765,0.002810,Payload data handling unit update,4,ObjectLog
1651.194013,1651.196791,0.002778,Payload data handling unit update,5,ObjectLog
1651.194035,1651.196813,0.002778,Payload data handling unit update,7,ObjectLog
1651.194065,1651.197256,0.003191,Payload data handling unit update,6,ObjectLog
1651.194078,1651.196856,0.002778,Payload data handling unit update,5,ObjectLog
1651.194157,1651.196960,0.002803,Payload data handling unit update,5,ObjectLog
1651.194162,1651.197025,0.002863,Payload data handling unit update,7,ObjectLog
1651.194188,1651.196966,0.002778,Payload data handling unit update,4,ObjectLog
1651.194237,1651.197137,0.002900,Payload data handling unit update,6,ObjectLog
1651.194264,1651.197042,0.002778,Payload data handling unit update,4,ObjectLog
1651.194306,1651.197103,0.002797,Payload data handling unit update,7,ObjectLog
1651.194311,1651.197115,0.002805,Payload data handling unit update,4,ObjectLog
1651.194330,1651.197133,0.002803,Payload data handling unit update,5,ObjectLog
1651.194405,1651.197183,0.002778,Payload data handling unit update,4,ObjectLog
1651.194412,1651.197190,0.002778,Payload data handling unit update,6,ObjectLog
1651.194413,1651.197191,0.002778,Payload data handling unit update,5,ObjectLog
1651.194437,1651.197215,0.002778,Payload data handling unit update,7,ObjectLog
1651.194462,1651.197277,0.002815,Payload data handling unit update,4,ObjectLog
1651.194465,1651.197256,0.002791,Payload data handling unit update,6,ObjectLog
1651.194483,1651.197443,0.002960,Payload data handling unit update,5,ObjectLog
1651.194501,1651.197291,0.002790,Payload data handling unit update,7,ObjectLog
1651.194555,1651.197517,0.002962,Payload data handling unit update,6,ObjectLog
1651.194566,1651.197368,0.002802,Payload data handling unit update,7,ObjectLog
1651.194575,1651.197353,0.002778,Payload data handling unit update,4,ObjectLog
1651.194637,1651.197415,0.002778,Payload data handling unit update,7,ObjectLog
1651.194644,1651.197422,0.002778,Payload data handling unit update,4,ObjectLog
1651.194696,1651.197474,0.002778,Payload data handling unit update,7,ObjectLog
1651.194709,1651.197487,0.002778,Payload data handling unit update,4,ObjectLog
1651.194722,1651.197537,0.002815,Payload data handling unit update,5,ObjectLog
1651.194797,1651.197922,0.003125,Payload data handling unit update,4,ObjectLog
1651.194813,1651.197673,0.002860,Payload data handling unit update,5,ObjectLog
1651.194825,1651.197646,0.002822,Payload data handling unit update,7,ObjectLog
1651.194866,1651.197768,0.002902,Payload data handling unit update,6,ObjectLog
1651.194928,1651.197750,0.002823,Payload data handling unit update,7,ObjectLog
1651.195000,1651.197777,0.002778,Payload data handling unit update,5,ObjectLog
1651.195057,1651.197966,0.002909,Payload data handling unit update,5,ObjectLog
1651.195081,1651.197969,0.002888,Payload data handling unit update,7,ObjectLog
1651.195101,1651.197947,0.002846,Payload data handling unit update,6,ObjectLog
1651.195232,1651.198010,0.002778,Payload data handling unit update,6,ObjectLog
1651.195240,1651.198034,0.002794,Payload data handling unit update,7,ObjectLog
1651.195251,1651.198116,0.002865,Payload data handling unit update,4,ObjectLog
1651.195284,1651.198062,0.002778,Payload data handling unit update,6,ObjectLog
1651.195290,1651.198073,0.002783,Payload data handling unit update,5,ObjectLog
1651.195320,1651.198098,0.002778,Payload data handling unit update,7,ObjectLog
1651.195353,1651.198131,0.002778,Payload data handling unit update,5,ObjectLog
1651.195376,1651.198159,0.002783,Payload data handling unit update,6,ObjectLog
1651.195392,1651.198255,0.002863,Payload data handling unit update,7,ObjectLog
1651.195405,1651.198202,0.002797,Payload data handling unit update,5,ObjectLog
1651.195457,1651.198255,0.002798,Payload data handling unit update,6,ObjectLog
1651.195463,1651.198249,0.002785,Payload data handling unit update,4,ObjectLog
1651.195497,1651.198275,0.002778,Payload data handling unit update,5,ObjectLog
1652.330097,1652.332966,0.002869,VPU-7 anomaly,7,ObjectLog
1652.332488,1652.335504,0.003015,VPU-7 anomaly,4,ObjectLog
1652.332511,1652.335494,0.002983,VPU-7 anomaly,5,ObjectLog
1652.332536,1652.335504,0.002968,VPU-7 anomaly,6,ObjectLog
1652.335096,1652.453152,0.118056,VPU-7 anomaly,4,AGIS
1652.335096,1652.453152,0.118056,VPU-7 anomaly,5,AGIS
1652.335096,1652.453152,0.118056,VPU-7 anomaly,6,AGIS
1652.335096,1652.453152,0.118056,VPU-7 anomaly,7,AGIS
1655.666946,1655.672039,0.005093,Phased-array antenna anomaly,4,ObjectLog
1655.668041,1655.672028,0.003987,Phased-array antenna anomaly,6,ObjectLog
1655.668478,1655.672025,0.003547,Phased-array antenna anomaly,7,ObjectLog
1655.668552,1655.672034,0.003482,Phased-array antenna anomaly,5,ObjectLog
1655.672596,1655.694818,0.022222,Phased-array antenna anomaly,4,AGIS
1655.672596,1655.694818,0.022222,Phased-array antenna anomaly,5,AGIS
1655.672596,1655.694818,0.022222,Phased-array antenna anomaly,6,AGIS
1655.672596,1655.694818,0.022222,Phased-array antenna anomaly,7,AGIS
1656.229513,1656.230670,0.001157,Micro-meteoroid hit,4,AGIS
1656.229513,1656.230670,0.001157,Micro-meteoroid hit,5,AGIS
1656.229513,1656.230670,0.001157,Micro-meteoroid hit,6,AGIS
1656.229513,1656.230670,0.001157,Micro-meteoroid hit,7,AGIS
1672.829605,1672.831457,0.001852,Micro-meteoroid hit,4,AGIS
1672.829605,1672.831457,0.001852,Micro-meteoroid hit,5,AGIS
1672.829605,1672.831457,0.001852,Micro-meteoroid hit,6,AGIS
1672.829605,1672.831457,0.001852,Micro-meteoroid hit,7,AGIS
1689.297059,1689.298216,0.001157,Micro-meteoroid hit,4,AGIS
1689.297059,1689.298216,0.001157,Micro-meteoroid hit,5,AGIS
1689.297059,1689.298216,0.001157,Micro-meteoroid hit,6,AGIS
1689.297059,1689.298216,0.001157,Micro-meteoroid hit,7,AGIS
1697.769744,1697.770901,0.001157,Micro-meteoroid hit,4,AGIS
1697.769744,1697.770901,0.001157,Micro-meteoroid hit,5,AGIS
1697.769744,1697.770901,0.001157,Micro-meteoroid hit,6,AGIS
1697.769744,1697.770901,0.001157,Micro-meteoroid hit,7,AGIS
1733.895530,1733.896456,0.000926,Micro-meteoroid hit,4,AGIS
1733.895530,1733.896456,0.000926,Micro-meteoroid hit,5,AGIS
1733.895530,1733.896456,0.000926,Micro-meteoroid hit,6,AGIS
1733.895530,1733.896456,0.000926,Micro-meteoroid hit,7,AGIS
1770.008044,1770.013412,0.005368,Station-keeping manoeuvre #15,4,ObjectLog
1770.008943,1770.013409,0.004466,Station-keeping manoeuvre #15,6,ObjectLog
1770.009644,1770.013409,0.003765,Station-keeping manoeuvre #15,5,ObjectLog
1770.010526,1770.013407,0.002881,Station-keeping manoeuvre #15,7,ObjectLog
1770.014261,1770.214261,0.200000,Station-keeping manoeuvre #15,4,AGIS
1770.014261,1770.214261,0.200000,Station-keeping manoeuvre #15,5,AGIS
1770.014261,1770.214261,0.200000,Station-keeping manoeuvre #15,6,AGIS
1770.014261,1770.214261,0.200000,Station-keeping manoeuvre #15,7,AGIS
1773.704604,1773.707464,0.002860,VPU-5 anomaly,5,ObjectLog
1773.706846,1773.709798,0.002952,VPU-5 anomaly,6,ObjectLog
1773.706934,1773.709802,0.002868,VPU-5 anomaly,4,ObjectLog
1773.707001,1773.709797,0.002795,VPU-5 anomaly,7,ObjectLog
1773.710094,1773.835094,0.125000,VPU-5 anomaly,4,AGIS
1773.710094,1773.835094,0.125000,VPU-5 anomaly,5,AGIS
1773.710094,1773.835094,0.125000,VPU-5 anomaly,6,AGIS
1773.710094,1773.835094,0.125000,VPU-5 anomaly,7,AGIS
1776.936780,1777.242474,0.305694,Micro-meteoroid hit,4,AGIS
1776.936780,1777.242474,0.305694,Micro-meteoroid hit,5,AGIS
1776.936780,1777.242474,0.305694,Micro-meteoroid hit,6,AGIS
1776.936780,1777.242474,0.305694,Micro-meteoroid hit,7,AGIS
1784.561363,1784.565761,0.004398,Micro-meteoroid hit,4,AGIS
1784.561363,1784.565761,0.004398,Micro-meteoroid hit,5,AGIS
1784.561363,1784.565761,0.004398,Micro-meteoroid hit,6,AGIS
1784.561363,1784.565761,0.004398,Micro-meteoroid hit,7,AGIS
1788.114261,1788.168428,0.054167,Cebreros data loss,4,AGIS
1788.114261,1788.168428,0.054167,Cebreros data loss,5,AGIS
1788.114261,1788.168428,0.054167,Cebreros data loss,6,AGIS
1788.114261,1788.168428,0.054167,Cebreros data loss,7,AGIS
1790.575824,1790.581252,0.005428,Cebreros data loss,5,ObjectLog
1790.576666,1790.581252,0.004586,Cebreros data loss,7,ObjectLog
1790.576714,1790.581252,0.004538,Cebreros data loss,6,ObjectLog
1790.623272,1790.628464,0.005192,Cebreros data loss,5,ObjectLog
1790.624263,1790.628461,0.004198,Cebreros data loss,7,ObjectLog
1790.624944,1790.628462,0.003518,Cebreros data loss,6,ObjectLog
1790.625112,1790.628466,0.003354,Cebreros data loss,4,ObjectLog
1790.672599,1790.675688,0.003089,Cebreros data loss,4,ObjectLog
1790.672624,1790.675686,0.003062,Cebreros data loss,5,ObjectLog
1790.672748,1790.675683,0.002935,Cebreros data loss,7,ObjectLog
1790.672796,1790.675684,0.002888,Cebreros data loss,6,ObjectLog
1790.719956,1790.722917,0.002961,Cebreros data loss,4,ObjectLog
1790.719965,1790.722917,0.002953,Cebreros data loss,6,ObjectLog
1790.720037,1790.722908,0.002871,Cebreros data loss,5,ObjectLog
1790.720052,1790.722905,0.002854,Cebreros data loss,7,ObjectLog
1790.766084,1790.770128,0.004044,Cebreros data loss,7,ObjectLog
1790.766598,1790.770130,0.003532,Cebreros data loss,5,ObjectLog
1790.766969,1790.770129,0.003160,Cebreros data loss,4,ObjectLog
1790.767091,1790.770130,0.003039,Cebreros data loss,6,ObjectLog
1790.812494,1790.817364,0.004870,Cebreros data loss,6,ObjectLog
1790.813392,1790.817356,0.003964,Cebreros data loss,4,ObjectLog
1790.813544,1790.817353,0.003809,Cebreros data loss,5,ObjectLog
1790.859255,1790.864573,0.005317,Cebreros data loss,7,ObjectLog
1790.860268,1790.864576,0.004308,Cebreros data loss,6,ObjectLog
1790.860846,1790.864580,0.003735,Cebreros data loss,4,ObjectLog
1790.861477,1790.864575,0.003098,Cebreros data loss,5,ObjectLog
1790.908001,1790.911807,0.003806,Cebreros data loss,4,ObjectLog
1790.908297,1790.911807,0.003510,Cebreros data loss,7,ObjectLog
1790.908688,1790.911798,0.003110,Cebreros data loss,5,ObjectLog
1790.908924,1790.911795,0.002871,Cebreros data loss,6,ObjectLog
1791.441226,1791.444299,0.003072,Cebreros data loss,6,ObjectLog
1793.184418,1793.187427,0.003009,Micro-meteoroid hit,4,AGIS
1793.184418,1793.187427,0.003009,Micro-meteoroid hit,5,AGIS
1793.184418,1793.187427,0.003009,Micro-meteoroid hit,6,AGIS
1793.184418,1793.187427,0.003009,Micro-meteoroid hit,7,AGIS
1806.701172,1806.704001,0.002829,VPU-6 anomaly,6,ObjectLog
1841.427232,1841.430986,0.003754,Cebreros data loss,4,ObjectLog
1841.429303,1841.432926,0.003623,Cebreros data loss,7,ObjectLog
1841.434695,1841.438593,0.003898,Cebreros data loss,5,ObjectLog
1841.632445,1841.643680,0.011235,Cebreros data loss,6,ObjectLog
1842.276486,1842.300197,0.023712,Cebreros data loss,4,ObjectLog
1842.472773,1842.487819,0.015046,Cebreros data loss,7,ObjectLog
1842.665818,1842.676387,0.010569,Cebreros data loss,6,ObjectLog
1843.206084,1843.211785,0.005702,Cebreros data loss,7,ObjectLog
1843.206739,1843.211785,0.005046,Cebreros data loss,6,ObjectLog
1849.124743,1849.147496,0.022753,VPU software update,5,ObjectLog
1849.126027,1849.147496,0.021469,VPU software update,6,ObjectLog
1849.126760,1849.143427,0.016667,VPU software update,4,AGIS
1849.126760,1849.143427,0.016667,VPU software update,5,AGIS
1849.126760,1849.143427,0.016667,VPU software update,6,AGIS
1849.126760,1849.143427,0.016667,VPU software update,7,AGIS
1849.127151,1849.147496,0.020345,VPU software update,4,ObjectLog
1849.128010,1849.145339,0.017329,VPU software update,7,ObjectLog
1873.787982,1873.789139,0.001157,Micro-meteoroid hit,4,AGIS
1873.787982,1873.789139,0.001157,Micro-meteoroid hit,5,AGIS
1873.787982,1873.789139,0.001157,Micro-meteoroid hit,6,AGIS
1873.787982,1873.789139,0.001157,Micro-meteoroid hit,7,AGIS
1886.084926,1886.086315,0.001389,Micro-meteoroid hit,4,AGIS
1886.084926,1886.086315,0.001389,Micro-meteoroid hit,5,AGIS
1886.084926,1886.086315,0.001389,Micro-meteoroid hit,6,AGIS
1886.084926,1886.086315,0.001389,Micro-meteoroid hit,7,AGIS
1889.585204,1889.588908,0.003704,Micro-meteoroid hit,4,AGIS
1889.585204,1889.588908,0.003704,Micro-meteoroid hit,5,AGIS
1889.585204,1889.588908,0.003704,Micro-meteoroid hit,6,AGIS
1889.585204,1889.588908,0.003704,Micro-meteoroid hit,7,AGIS
1919.013847,1919.016885,0.003038,VPU-5 anomaly,5,ObjectLog
1919.016371,1919.019393,0.003021,VPU-5 anomaly,6,ObjectLog
1919.016440,1919.019385,0.002945,VPU-5 anomaly,4,ObjectLog
1919.016570,1919.019380,0.002810,VPU-5 anomaly,7,ObjectLog
1919.019815,1919.125370,0.105556,VPU-5 anomaly,4,AGIS
1919.019815,1919.125370,0.105556,VPU-5 anomaly,5,AGIS
1919.019815,1919.125370,0.105556,VPU-5 anomaly,6,AGIS
1919.019815,1919.125370,0.105556,VPU-5 anomaly,7,AGIS
1943.449018,1943.451805,0.002786,VPU-4 anomaly,4,ObjectLog
1943.451917,1943.455179,0.003263,VPU-4 anomaly,6,ObjectLog
1943.451962,1943.455170,0.003207,VPU-4 anomaly,5,ObjectLog
1943.452349,1943.455166,0.002817,VPU-4 anomaly,7,ObjectLog
1943.454370,1943.553583,0.099213,VPU-4 anomaly,4,AGIS
1943.454370,1943.553583,0.099213,VPU-4 anomaly,5,AGIS
1943.454370,1943.553583,0.099213,VPU-4 anomaly,6,AGIS
1943.454370,1943.553583,0.099213,VPU-4 anomaly,7,AGIS
1951.335825,1951.338685,0.002860,VPU-5 anomaly,5,ObjectLog
1951.339216,1951.342355,0.003139,VPU-5 anomaly,7,ObjectLog
1951.339395,1951.342355,0.002961,VPU-5 anomaly,6,ObjectLog
1951.339477,1951.342348,0.002871,VPU-5 anomaly,4,ObjectLog
1951.339694,1951.599601,0.259907,VPU-5 anomaly,4,AGIS
1951.339694,1951.599601,0.259907,VPU-5 anomaly,5,AGIS
1951.339694,1951.599601,0.259907,VPU-5 anomaly,6,AGIS
1951.339694,1951.599601,0.259907,VPU-5 anomaly,7,AGIS
1958.009013,1958.031717,0.022703,Unknown,7,ObjectLog
1958.009021,1958.031316,0.022296,Unknown,4,ObjectLog
1958.009185,1958.031717,0.022531,Unknown,6,ObjectLog
1958.009266,1958.031470,0.022204,Unknown,5,ObjectLog
1962.364805,1962.367948,0.003143,VPU-5 anomaly,5,ObjectLog
1962.367341,1962.370596,0.003255,VPU-5 anomaly,7,ObjectLog
1962.367403,1962.370596,0.003194,VPU-5 anomaly,6,ObjectLog
1962.367504,1962.370589,0.003085,VPU-5 anomaly,4,ObjectLog
1962.371203,1962.478147,0.106944,VPU-5 anomaly,4,AGIS
1962.371203,1962.478147,0.106944,VPU-5 anomaly,5,AGIS
1962.371203,1962.478147,0.106944,VPU-5 anomaly,6,AGIS
1962.371203,1962.478147,0.106944,VPU-5 anomaly,7,AGIS
1980.908788,1980.915637,0.006849,Malargue data loss,5,ObjectLog
1980.909377,1980.915747,0.006370,Malargue data loss,7,ObjectLog
1980.909715,1980.914760,0.005045,Malargue data loss,4,ObjectLog
1980.910127,1980.914881,0.004754,Malargue data loss,6,ObjectLog
1995.187297,1995.194118,0.006821,New Norcia data loss,6,ObjectLog
1995.187542,1995.193337,0.005795,New Norcia data loss,4,ObjectLog
1995.187906,1995.194118,0.006212,New Norcia data loss,7,ObjectLog
1995.188110,1995.193981,0.005871,New Norcia data loss,5,ObjectLog
2003.149684,2003.159435,0.009751,New Norcia data loss,5,ObjectLog
2003.150047,2003.159435,0.009388,New Norcia data loss,7,ObjectLog
2003.150875,2003.158141,0.007265,New Norcia data loss,4,ObjectLog
2003.151298,2003.158358,0.007060,New Norcia data loss,6,ObjectLog
2003.160075,2003.165175,0.005100,New Norcia data loss,6,ObjectLog
2021.304230,2021.307470,0.003240,Micro-meteoroid hit,4,AGIS
2021.304230,2021.307470,0.003240,Micro-meteoroid hit,5,AGIS
2021.304230,2021.307470,0.003240,Micro-meteoroid hit,6,AGIS
2021.304230,2021.307470,0.003240,Micro-meteoroid hit,7,AGIS
2066.763627,2066.765711,0.002084,Micro-meteoroid hit,4,AGIS
2066.763627,2066.765711,0.002084,Micro-meteoroid hit,5,AGIS
2066.763627,2066.765711,0.002084,Micro-meteoroid hit,6,AGIS
2066.763627,2066.765711,0.002084,Micro-meteoroid hit,7,AGIS
2079.185227,2079.188122,0.002895,VPU-5 anomaly,5,ObjectLog
2093.999548,2094.002326,0.002778,Payload data handling unit anomaly,4,ObjectLog
2093.999669,2094.002447,0.002778,Payload data handling unit anomaly,4,ObjectLog
2093.999788,2094.002566,0.002778,Payload data handling unit anomaly,4,ObjectLog
2094.000058,2094.002836,0.002778,Payload data handling unit anomaly,4,ObjectLog
2094.000170,2094.002986,0.002816,Payload data handling unit anomaly,4,ObjectLog
2094.004534,2095.568423,1.563889,Payload data handling unit anomaly,4,AGIS
2094.004534,2095.568423,1.563889,Payload data handling unit anomaly,5,AGIS
2094.004534,2095.568423,1.563889,Payload data handling unit anomaly,6,AGIS
2094.004534,2095.568423,1.563889,Payload data handling unit anomaly,7,AGIS
2099.220521,2099.223651,0.003130,Station-keeping manoeuvre #16,7,ObjectLog
2099.220777,2099.223642,0.002865,Station-keeping manoeuvre #16,5,ObjectLog
2099.220803,2099.223641,0.002838,Station-keeping manoeuvre #16,6,ObjectLog
2099.220816,2099.223644,0.002828,Station-keeping manoeuvre #16,4,ObjectLog
2099.223979,2099.412867,0.188889,Station-keeping manoeuvre #16,4,AGIS
2099.223979,2099.412867,0.188889,Station-keeping manoeuvre #16,5,AGIS
2099.223979,2099.412867,0.188889,Station-keeping manoeuvre #16,6,AGIS
2099.223979,2099.412867,0.188889,Station-keeping manoeuvre #16,7,AGIS
2102.500000,2130.500000,28.000000,VPU software test,5,Manual
2103.598904,2103.713164,0.114260,VPU software update,4,AGIS
2103.598904,2103.713164,0.114260,VPU software update,5,AGIS
2103.598904,2103.713164,0.114260,VPU software update,6,AGIS
2103.598904,2103.713164,0.114260,VPU software update,7,AGIS
2111.236940,2111.240074,0.003134,AOCS operations,5,ObjectLog
2111.237202,2111.240030,0.002827,AOCS operations,6,ObjectLog
2111.237239,2111.240033,0.002794,AOCS operations,4,ObjectLog
2111.237275,2111.240074,0.002799,AOCS operations,7,ObjectLog
2111.240645,2111.457312,0.216667,AOCS operations,4,AGIS
2111.240645,2111.457312,0.216667,AOCS operations,5,AGIS
2111.240645,2111.457312,0.216667,AOCS operations,6,AGIS
2111.240645,2111.457312,0.216667,AOCS operations,7,AGIS
2123.191219,2123.193534,0.002315,Micro-meteoroid hit,4,AGIS
2123.191219,2123.193534,0.002315,Micro-meteoroid hit,5,AGIS
2123.191219,2123.193534,0.002315,Micro-meteoroid hit,6,AGIS
2123.191219,2123.193534,0.002315,Micro-meteoroid hit,7,AGIS
2129.730663,2129.733626,0.002963,Micro-meteoroid hit,4,AGIS
2129.730663,2129.733626,0.002963,Micro-meteoroid hit,5,AGIS
2129.730663,2129.733626,0.002963,Micro-meteoroid hit,6,AGIS
2129.730663,2129.733626,0.002963,Micro-meteoroid hit,7,AGIS
2137.194085,2137.197204,0.003119,VPU-4 anomaly,4,ObjectLog
2139.411437,2139.414223,0.002786,VPU-4 anomaly,4,ObjectLog
