RA,DEC,APOGEE,FIELD,LOCATION_ID,RADIUS,cohort,Hmin,Hmax,JK0min,JK0max,fracSampling,fracAK,GLON,GLAT
125.24804,-36.59963,2,255+00,5537,0.8,medium_red,12.2,12.8,0.8,999.0,0.0,1.0,255.00367095960848,0.01586583931351349
125.24804,-36.59963,2,255+00,5537,0.8,long_blue,12.8,13.3,0.5,0.8,0.0,1.0,255.00367095960848,0.01586583931351349
125.24804,-36.59963,2,255+00,5537,0.8,long_red,12.8,13.3,0.8,999.0,0.0,1.0,255.00367095960848,0.01586583931351349
127.97968,-39.89325,2,259+00,5645,0.8,short_blue,10.0,12.2,0.5,0.8,0.1745,0.8425,258.93046099231043,-0.14743242744739782
127.97968,-39.89325,2,259+00,5645,0.8,short_red,10.0,12.2,0.8,999.0,0.4144,0.8425,258.93046099231043,-0.14743242744739782
127.97968,-39.89325,2,259+00,5645,0.8,medium_blue,12.2,12.8,0.5,0.8,0.2471,0.8096,258.93046099231043,-0.14743242744739782
127.97968,-39.89325,2,259+00,5645,0.8,medium_red,12.2,12.8,0.8,999.0,0.4635,0.8096,258.93046099231043,-0.14743242744739782
127.97968,-39.89325,2,259+00,5645,0.8,long_blue,12.8,13.3,0.5,0.8,0.0,1.0,258.93046099231043,-0.14743242744739782
127.97968,-39.89325,2,259+00,5645,0.8,long_red,12.8,13.3,0.8,999.0,0.0,1.0,258.93046099231043,-0.14743242744739782
160.62175,-11.51214,1,260+40,4538,1.49,short,7.0,12.2,0.5,999.0,0.4808,0.955,259.67690491616383,40.288888655509396
160.62175,-11.51214,1,260+40,4538,1.49,medium,12.2,12.8,0.5,999.0,0.095,0.9616,259.67690491616383,40.288888655509396
160.62175,-11.51214,1,260+40,4538,1.49,long,12.8,13.3,0.5,999.0,0.0,1.0,259.67690491616383,40.288888655509396
169.3905,-0.2734,1,260+55,4539,1.49,short,7.0,12.2,0.5,999.0,0.7743,0.9594,259.6247843061686,54.50630674748429
169.3905,-0.2734,1,260+55,4539,1.49,medium,12.2,12.8,0.5,999.0,0.0,1.0,259.6247843061686,54.50630674748429
169.3905,-0.2734,1,260+55,4539,1.49,long,12.8,13.3,0.5,999.0,0.0,1.0,259.6247843061686,54.50630674748429
172.8983,3.9615,1,260+60,4511,1.49,short,7.0,12.2,0.5,999.0,0.6811,0.956,259.99961921065506,59.99992378068694
172.8983,3.9615,1,260+60,4511,1.49,medium,12.2,12.8,0.5,999.0,0.0765,0.9465,259.99961921065506,59.99992378068694
172.8983,3.9615,1,260+60,4511,1.49,long,12.8,13.3,0.5,999.0,0.0,1.0,259.99961921065506,59.99992378068694
166.57146,-5.895444,1,261+48,4239,1.49,short,7.0,12.2,0.5,999.0,0.6574,0.9407,261.4396705429847,48.321578721918705
166.57146,-5.895444,1,261+48,4239,1.49,medium,12.2,12.8,0.5,999.0,0.1327,0.9488,261.4396705429847,48.321578721918705
166.57146,-5.895444,1,261+48,4239,1.49,long,12.8,13.3,0.5,999.0,0.0,1.0,261.4396705429847,48.321578721918705
127.4461,-45.0165,2,263-03,5279,0.8,short_blue,7.0,12.2,0.5,0.8,0.0674,0.8103,262.84115996711114,-3.483362407352261
127.4461,-45.0165,2,263-03,5279,0.8,short_red,7.0,12.2,0.8,999.0,0.2199,0.8103,262.84115996711114,-3.483362407352261
127.4461,-45.0165,2,263-03,5279,0.8,medium_blue,12.2,12.8,0.5,0.8,0.0,1.0,262.84115996711114,-3.483362407352261
127.4461,-45.0165,2,263-03,5279,0.8,medium_red,12.2,12.8,0.8,999.0,0.0,1.0,262.84115996711114,-3.483362407352261
127.4461,-45.0165,2,263-03,5279,0.8,long_blue,12.8,13.3,0.5,0.8,0.0,1.0,262.84115996711114,-3.483362407352261
127.4461,-45.0165,2,263-03,5279,0.8,long_red,12.8,13.3,0.8,999.0,0.0,1.0,262.84115996711114,-3.483362407352261
150.0347,-30.0259,2,264+20,5280,0.8,short_blue,7.0,12.2,0.5,0.8,0.7789,0.9359,264.2427625960291,19.692952792443055
150.0347,-30.0259,2,264+20,5280,0.8,short_red,7.0,12.2,0.8,999.0,0.7647,0.9359,264.2427625960291,19.692952792443055
150.0347,-30.0259,2,264+20,5280,0.8,medium_blue,12.2,12.8,0.5,0.8,0.0,1.0,264.2427625960291,19.692952792443055
150.0347,-30.0259,2,264+20,5280,0.8,medium_red,12.2,12.8,0.8,999.0,0.0,1.0,264.2427625960291,19.692952792443055
150.0347,-30.0259,2,264+20,5280,0.8,long_blue,12.8,13.3,0.5,0.8,0.0,1.0,264.2427625960291,19.692952792443055
150.0347,-30.0259,2,264+20,5280,0.8,long_red,12.8,13.3,0.8,999.0,0.0,1.0,264.2427625960291,19.692952792443055
134.11865,-45.35883,2,266+00,6052,0.8,short_blue,10.0,12.2,0.5,0.8,0.0952,0.793,266.01489723690474,0.003723308795414504
134.11865,-45.35883,2,266+00,6052,0.8,short_red,10.0,12.2,0.8,999.0,0.1676,0.793,266.01489723690474,0.003723308795414504
134.11865,-45.35883,2,266+00,6052,0.8,medium_blue,12.2,12.8,0.5,0.8,0.0981,0.7612,266.01489723690474,0.003723308795414504
134.11865,-45.35883,2,266+00,6052,0.8,medium_red,12.2,12.8,0.8,999.0,0.2067,0.7612,266.01489723690474,0.003723308795414504
134.11865,-45.35883,2,266+00,6052,0.8,long_blue,12.8,13.3,0.5,0.8,0.0,1.0,266.01489723690474,0.003723308795414504
134.11865,-45.35883,2,266+00,6052,0.8,long_red,12.8,13.3,0.8,999.0,0.0,1.0,266.01489723690474,0.003723308795414504
140.19651,-41.35097,2,266+06,5696,0.8,short_blue,10.0,12.2,0.5,0.8,0.382,0.8646,266.0548643917417,5.966415855186972
140.19651,-41.35097,2,266+06,5696,0.8,short_red,10.0,12.2,0.8,999.0,0.6818,0.8646,266.0548643917417,5.966415855186972
140.19651,-41.35097,2,266+06,5696,0.8,medium_blue,12.2,12.8,0.5,0.8,0.2515,0.8398,266.0548643917417,5.966415855186972
140.19651,-41.35097,2,266+06,5696,0.8,medium_red,12.2,12.8,0.8,999.0,0.5385,0.8398,266.0548643917417,5.966415855186972
140.19651,-41.35097,2,266+06,5696,0.8,long_blue,12.8,13.3,0.5,0.8,0.0,1.0,266.0548643917417,5.966415855186972
140.19651,-41.35097,2,266+06,5696,0.8,long_red,12.8,13.3,0.8,999.0,0.0,1.0,266.0548643917417,5.966415855186972
145.47406,-37.00467,2,266+12,5697,0.8,short_blue,7.0,12.2,0.5,0.8,0.3888,0.8968,266.0133353765163,11.932736775994007
145.47406,-37.00467,2,266+12,5697,0.8,short_red,7.0,12.2,0.8,999.0,0.6957,0.8968,266.0133353765163,11.932736775994007
145.47406,-37.00467,2,266+12,5697,0.8,medium_blue,12.2,12.8,0.5,0.8,0.7719,0.9165,266.0133353765163,11.932736775994007
145.47406,-37.00467,2,266+12,5697,0.8,medium_red,12.2,12.8,0.8,999.0,0.8,0.9165,266.0133353765163,11.932736775994007
145.47406,-37.00467,2,266+12,5697,0.8,long_blue,12.8,13.3,0.5,0.8,0.0,1.0,266.0133353765163,11.932736775994007
145.47406,-37.00467,2,266+12,5697,0.8,long_red,12.8,13.3,0.8,999.0,0.0,1.0,266.0133353765163,11.932736775994007
166.34137,-11.520167,1,266+44,4228,1.49,short,7.0,12.2,0.5,999.0,0.5654,0.9494,265.7877278340847,43.570495434998435
166.34137,-11.520167,1,266+44,4228,1.49,medium,12.2,12.8,0.5,999.0,0.1497,0.956,265.7877278340847,43.570495434998435
166.34137,-11.520167,1,266+44,4228,1.49,long,12.8,13.3,0.5,999.0,0.0,1.0,265.7877278340847,43.570495434998435
127.04904,-49.10192,2,266-06,5695,0.8,short_blue,10.0,12.2,0.5,0.8,0.2349,0.8594,266.0186298006304,-6.07937617195152
127.04904,-49.10192,2,266-06,5695,0.8,short_red,10.0,12.2,0.8,999.0,0.614,0.8594,266.0186298006304,-6.07937617195152
127.04904,-49.10192,2,266-06,5695,0.8,medium_blue,12.2,12.8,0.5,0.8,0.1777,0.8281,266.0186298006304,-6.07937617195152
127.04904,-49.10192,2,266-06,5695,0.8,medium_red,12.2,12.8,0.8,999.0,0.4384,0.8281,266.0186298006304,-6.07937617195152
127.04904,-49.10192,2,266-06,5695,0.8,long_blue,12.8,13.3,0.5,0.8,0.0,1.0,266.0186298006304,-6.07937617195152
127.04904,-49.10192,2,266-06,5695,0.8,long_red,12.8,13.3,0.8,999.0,0.0,1.0,266.0186298006304,-6.07937617195152
119.08105,-52.31095,2,266-12,5993,0.8,short_blue,7.0,12.2,0.5,0.8,0.2994,0.9095,266.04255180911207,-12.0542552406407
119.08105,-52.31095,2,266-12,5993,0.8,short_red,7.0,12.2,0.8,999.0,0.7273,0.9095,266.04255180911207,-12.0542552406407
119.08105,-52.31095,2,266-12,5993,0.8,medium_blue,12.2,12.8,0.5,0.8,0.4871,0.8922,266.04255180911207,-12.0542552406407
119.08105,-52.31095,2,266-12,5993,0.8,medium_red,12.2,12.8,0.8,999.0,0.5,0.8922,266.04255180911207,-12.0542552406407
119.08105,-52.31095,2,266-12,5993,0.8,long_blue,12.8,13.3,0.5,0.8,0.0,1.0,266.04255180911207,-12.0542552406407
119.08105,-52.31095,2,266-12,5993,0.8,long_red,12.8,13.3,0.8,999.0,0.0,1.0,266.04255180911207,-12.0542552406407
138.3114,-48.2096,2,270+00,5252,0.8,short_blue,10.0,12.2,0.5,0.8,0.4799,0.8032,270.0532663708437,0.23094227560142827
138.3114,-48.2096,2,270+00,5252,0.8,short_red,10.0,12.2,0.8,999.0,0.6468,0.8032,270.0532663708437,0.23094227560142827
138.3114,-48.2096,2,270+00,5252,0.8,medium_blue,12.2,12.8,0.5,0.8,0.4318,0.7679,270.0532663708437,0.23094227560142827
138.3114,-48.2096,2,270+00,5252,0.8,medium_red,12.2,12.8,0.8,999.0,0.7374,0.7679,270.0532663708437,0.23094227560142827
138.3114,-48.2096,2,270+00,5252,0.8,long_blue,12.8,13.3,0.5,0.8,0.0,1.0,270.0532663708437,0.23094227560142827
138.3114,-48.2096,2,270+00,5252,0.8,long_red,12.8,13.3,0.8,999.0,0.0049,0.7418,270.0532663708437,0.23094227560142827
142.27208,-45.45674,2,270+04,5698,0.8,short_blue,10.0,12.2,0.5,0.8,0.0924,0.8549,270.0220240635291,4.092472020664814
142.27208,-45.45674,2,270+04,5698,0.8,short_red,10.0,12.2,0.8,999.0,0.4401,0.8549,270.0220240635291,4.092472020664814
142.27208,-45.45674,2,270+04,5698,0.8,medium_blue,12.2,12.8,0.5,0.8,0.1293,0.8187,270.0220240635291,4.092472020664814
142.27208,-45.45674,2,270+04,5698,0.8,medium_red,12.2,12.8,0.8,999.0,0.4382,0.8187,270.0220240635291,4.092472020664814
142.27208,-45.45674,2,270+04,5698,0.8,long_blue,12.8,13.3,0.5,0.8,0.0,1.0,270.0220240635291,4.092472020664814
142.27208,-45.45674,2,270+04,5698,0.8,long_red,12.8,13.3,0.8,999.0,0.0,1.0,270.0220240635291,4.092472020664814
149.1183,-39.5005,2,270+12,5255,0.8,short_blue,7.0,12.2,0.5,0.8,0.3085,0.9148,269.8933407051477,11.893836698453068
149.1183,-39.5005,2,270+12,5255,0.8,short_red,7.0,12.2,0.8,999.0,0.6269,0.9148,269.8933407051477,11.893836698453068
149.1183,-39.5005,2,270+12,5255,0.8,medium_blue,12.2,12.8,0.5,0.8,0.695,0.8932,269.8933407051477,11.893836698453068
149.1183,-39.5005,2,270+12,5255,0.8,medium_red,12.2,12.8,0.8,999.0,0.75,0.8932,269.8933407051477,11.893836698453068
149.1183,-39.5005,2,270+12,5255,0.8,long_blue,12.8,13.3,0.5,0.8,0.0,1.0,269.8933407051477,11.893836698453068
149.1183,-39.5005,2,270+12,5255,0.8,long_red,12.8,13.3,0.8,999.0,0.0,1.0,269.8933407051477,11.893836698453068
184.51,14.3068,1,270+75,4490,1.49,short,7.0,12.2,0.5,999.0,0.7778,0.911,269.99949089915384,74.99997112791306
184.51,14.3068,1,270+75,4490,1.49,medium,12.2,12.8,0.5,999.0,0.1023,0.905,269.99949089915384,74.99997112791306
184.51,14.3068,1,270+75,4490,1.49,long,12.8,13.3,0.5,999.0,0.6682,0.9073,269.99949089915384,74.99997112791306
133.21537,-50.79037,2,270-04,6051,0.8,short_blue,10.0,12.2,0.5,0.8,0.068,0.788,269.7845122870038,-3.955716624612812
133.21537,-50.79037,2,270-04,6051,0.8,short_red,10.0,12.2,0.8,999.0,0.2612,0.788,269.7845122870038,-3.955716624612812
133.21537,-50.79037,2,270-04,6051,0.8,medium_blue,12.2,12.8,0.5,0.8,0.0565,0.7544,269.7845122870038,-3.955716624612812
133.21537,-50.79037,2,270-04,6051,0.8,medium_red,12.2,12.8,0.8,999.0,0.3709,0.7544,269.7845122870038,-3.955716624612812
133.21537,-50.79037,2,270-04,6051,0.8,long_blue,12.8,13.3,0.5,0.8,0.0,1.0,269.7845122870038,-3.955716624612812
133.21537,-50.79037,2,270-04,6051,0.8,long_red,12.8,13.3,0.8,999.0,0.0,1.0,269.7845122870038,-3.955716624612812
122.5192,-55.6822,2,270-12,5256,0.8,short_blue,7.0,12.2,0.5,0.8,0.2118,0.9287,270.05979577397613,-11.993391160308697
122.5192,-55.6822,2,270-12,5256,0.8,short_red,7.0,12.2,0.8,999.0,0.6102,0.9287,270.05979577397613,-11.993391160308697
122.5192,-55.6822,2,270-12,5256,0.8,medium_blue,12.2,12.8,0.5,0.8,0.4256,0.8893,270.05979577397613,-11.993391160308697
122.5192,-55.6822,2,270-12,5256,0.8,medium_red,12.2,12.8,0.8,999.0,0.625,0.8893,270.05979577397613,-11.993391160308697
122.5192,-55.6822,2,270-12,5256,0.8,long_blue,12.8,13.3,0.5,0.8,0.0,1.0,270.05979577397613,-11.993391160308697
122.5192,-55.6822,2,270-12,5256,0.8,long_red,12.8,13.3,0.8,999.0,0.0,1.0,270.05979577397613,-11.993391160308697
177.00417,-0.87472222,1,272+58,4433,1.49,short,7.0,12.8,0.3,999.0,0.3364,0.7294,271.79385931015815,58.11036948369778
177.00417,-0.87472222,1,272+58,4433,1.49,medium,12.8,12.8,0.3,999.0,0.0,1.0,271.79385931015815,58.11036948369778
177.00417,-0.87472222,1,272+58,4433,1.49,long,12.8,13.3,0.3,999.0,0.0,1.0,271.79385931015815,58.11036948369778
186.38217,14.223167,1,277+76,4218,1.49,short,7.0,12.2,0.5,999.0,0.7526,0.8898,276.5554910085053,75.75080903912277
186.38217,14.223167,1,277+76,4218,1.49,medium,12.2,12.8,0.5,999.0,0.2706,0.8645,276.5554910085053,75.75080903912277
186.38217,14.223167,1,277+76,4218,1.49,long,12.8,13.3,0.5,999.0,0.0469,0.8793,276.5554910085053,75.75080903912277
146.68963,-53.43393,2,278+00,5646,0.8,short_blue,10.0,12.2,0.5,0.8,0.0539,0.7291,277.478876620875,0.05441570142516117
146.68963,-53.43393,2,278+00,5646,0.8,short_red,10.0,12.2,0.8,999.0,0.1258,0.7291,277.478876620875,0.05441570142516117
146.68963,-53.43393,2,278+00,5646,0.8,medium_blue,12.2,12.8,0.5,0.8,0.0,1.0,277.478876620875,0.05441570142516117
146.68963,-53.43393,2,278+00,5646,0.8,medium_red,12.2,12.8,0.8,999.0,0.0,1.0,277.478876620875,0.05441570142516117
146.68963,-53.43393,2,278+00,5646,0.8,long_blue,12.8,13.3,0.5,0.8,0.0,1.0,277.478876620875,0.05441570142516117
146.68963,-53.43393,2,278+00,5646,0.8,long_red,12.8,13.3,0.8,999.0,0.0,1.0,277.478876620875,0.05441570142516117
135.0929,-59.9748,2,278-09,5282,0.8,short_blue,7.0,12.2,0.5,0.8,0.106,0.8862,277.5533963065599,-9.048245787876022
135.0929,-59.9748,2,278-09,5282,0.8,short_red,7.0,12.2,0.8,999.0,0.6875,0.8862,277.5533963065599,-9.048245787876022
135.0929,-59.9748,2,278-09,5282,0.8,medium_blue,12.2,12.8,0.5,0.8,0.0,1.0,277.5533963065599,-9.048245787876022
135.0929,-59.9748,2,278-09,5282,0.8,medium_red,12.2,12.8,0.8,999.0,0.0,1.0,277.5533963065599,-9.048245787876022
135.0929,-59.9748,2,278-09,5282,0.8,long_blue,12.8,13.3,0.5,0.8,0.0,1.0,277.5533963065599,-9.048245787876022
135.0929,-59.9748,2,278-09,5282,0.8,long_red,12.8,13.3,0.8,999.0,0.0,1.0,277.5533963065599,-9.048245787876022
183.45171,5.347028,1,279+66,4235,1.49,short,7.0,12.2,0.5,999.0,0.8537,0.9407,278.89800170460524,66.44677067527694
183.45171,5.347028,1,279+66,4235,1.49,medium,12.2,12.8,0.5,999.0,0.2632,0.9438,278.89800170460524,66.44677067527694
183.45171,5.347028,1,279+66,4235,1.49,long,12.8,13.3,0.5,999.0,0.0,1.0,278.89800170460524,66.44677067527694
177.78104,-11.528139,1,280+49,4229,1.49,short,7.0,12.2,0.5,999.0,0.6468,0.9563,280.22938176004345,48.66687644789367
177.78104,-11.528139,1,280+49,4229,1.49,medium,12.2,12.8,0.5,999.0,0.1261,0.972,280.22938176004345,48.66687644789367
177.78104,-11.528139,1,280+49,4229,1.49,long,12.8,13.8,0.5,999.0,0.0,1.0,280.22938176004345,48.66687644789367
181.6239,-0.8555,1,280+60,4512,1.49,short,7.0,12.2,0.5,999.0,0.5475,0.9448,279.9996110285795,59.99999890458835
181.6239,-0.8555,1,280+60,4512,1.49,medium,12.2,12.8,0.5,999.0,0.0198,0.9735,279.9996110285795,59.99999890458835
181.6239,-0.8555,1,280+60,4512,1.49,long,12.8,13.3,0.5,999.0,0.0,1.0,279.9996110285795,59.99999890458835
151.12972,-55.56894,2,281+00,5648,0.8,short_blue,10.0,12.2,0.5,0.8,0.1063,0.7263,280.8241518138541,-0.03182102437275812
151.12972,-55.56894,2,281+00,5648,0.8,short_red,10.0,12.2,0.8,999.0,0.2031,0.7263,280.8241518138541,-0.03182102437275812
151.12972,-55.56894,2,281+00,5648,0.8,medium_blue,12.2,12.8,0.5,0.8,0.0973,0.6657,280.8241518138541,-0.03182102437275812
151.12972,-55.56894,2,281+00,5648,0.8,medium_red,12.2,12.8,0.8,999.0,0.2577,0.6657,280.8241518138541,-0.03182102437275812
151.12972,-55.56894,2,281+00,5648,0.8,long_blue,12.8,13.3,0.5,0.8,0.0,1.0,280.8241518138541,-0.03182102437275812
151.12972,-55.56894,2,281+00,5648,0.8,long_red,12.8,13.3,0.8,999.0,0.0,1.0,280.8241518138541,-0.03182102437275812
161.37163,-45.43281,2,281+12,5722,0.8,short_blue,7.0,12.2,0.5,0.8,0.3002,0.9154,280.92569643633254,11.989099009915819
161.37163,-45.43281,2,281+12,5722,0.8,short_red,7.0,12.2,0.8,999.0,0.7191,0.9154,280.92569643633254,11.989099009915819
161.37163,-45.43281,2,281+12,5722,0.8,medium_blue,12.2,12.8,0.5,0.8,0.4585,0.8999,280.92569643633254,11.989099009915819
161.37163,-45.43281,2,281+12,5722,0.8,medium_red,12.2,12.8,0.8,999.0,0.8182,0.8999,280.92569643633254,11.989099009915819
161.37163,-45.43281,2,281+12,5722,0.8,long_blue,12.8,13.3,0.5,0.8,0.0,1.0,280.92569643633254,11.989099009915819
161.37163,-45.43281,2,281+12,5722,0.8,long_red,12.8,13.3,0.8,999.0,0.0,1.0,280.92569643633254,11.989099009915819
144.36438,-60.26752,2,281-06,5647,0.8,short_blue,10.0,12.2,0.5,0.8,0.1561,0.7977,281.0051827875825,-5.937947608429297
144.36438,-60.26752,2,281-06,5647,0.8,short_red,10.0,12.2,0.8,999.0,0.6462,0.7977,281.0051827875825,-5.937947608429297
144.36438,-60.26752,2,281-06,5647,0.8,medium_blue,12.2,12.8,0.5,0.8,0.2384,0.736,281.0051827875825,-5.937947608429297
144.36438,-60.26752,2,281-06,5647,0.8,medium_red,12.2,12.8,0.8,999.0,0.6585,0.736,281.0051827875825,-5.937947608429297
144.36438,-60.26752,2,281-06,5647,0.8,long_blue,12.8,13.3,0.5,0.8,0.0,1.0,281.0051827875825,-5.937947608429297
144.36438,-60.26752,2,281-06,5647,0.8,long_red,12.8,13.3,0.8,999.0,0.0,1.0,281.0051827875825,-5.937947608429297
157.78603,-58.04926,2,285+00,5538,0.8,short_blue,10.0,12.2,0.5,0.8,0.0395,0.6617,285.228702064978,-0.08320073327482093
157.78603,-58.04926,2,285+00,5538,0.8,short_red,10.0,12.2,0.8,999.0,0.0785,0.6617,285.228702064978,-0.08320073327482093
157.78603,-58.04926,2,285+00,5538,0.8,medium_blue,12.2,12.8,0.5,0.8,0.0,1.0,285.228702064978,-0.08320073327482093
157.78603,-58.04926,2,285+00,5538,0.8,medium_red,12.2,12.8,0.8,999.0,0.0,1.0,285.228702064978,-0.08320073327482093
157.78603,-58.04926,2,285+00,5538,0.8,long_blue,12.8,13.3,0.5,0.8,0.0,1.0,285.228702064978,-0.08320073327482093
157.78603,-58.04926,2,285+00,5538,0.8,long_red,12.8,13.3,0.8,999.0,0.0,1.0,285.228702064978,-0.08320073327482093
179.9125,-17.140833,1,286+44,4449,1.49,short,7.0,12.2,0.5,999.0,0.5809,0.9311,285.62158135192976,43.98332422442079
179.9125,-17.140833,1,286+44,4449,1.49,medium,12.2,12.8,0.5,999.0,0.1118,0.954,285.62158135192976,43.98332422442079
179.9125,-17.140833,1,286+44,4449,1.49,long,12.8,13.3,0.5,999.0,0.0,1.0,285.62158135192976,43.98332422442079
186.4298,-2.2244,1,290+60,4513,1.49,short,7.0,12.2,0.5,999.0,0.5351,0.9656,289.99968491335335,60.000001616134256
186.4298,-2.2244,1,290+60,4513,1.49,medium,12.2,12.8,0.5,999.0,0.1127,0.9625,289.99968491335335,60.000001616134256
186.4298,-2.2244,1,290+60,4513,1.49,long,12.8,13.3,0.5,999.0,0.0,1.0,289.99968491335335,60.000001616134256
178.13313,-62.44837,2,296+00,5649,0.8,short_blue,10.0,12.2,0.5,0.8,0.0205,0.5578,296.17928826580106,-0.35142215648241676
178.13313,-62.44837,2,296+00,5649,0.8,short_red,10.0,12.2,0.8,999.0,0.0349,0.5578,296.17928826580106,-0.35142215648241676
178.13313,-62.44837,2,296+00,5649,0.8,medium_blue,12.2,12.8,0.5,0.8,0.0175,0.4821,296.17928826580106,-0.35142215648241676
178.13313,-62.44837,2,296+00,5649,0.8,medium_red,12.2,12.8,0.8,999.0,0.0565,0.4821,296.17928826580106,-0.35142215648241676
178.13313,-62.44837,2,296+00,5649,0.8,long_blue,12.8,13.3,0.5,0.8,0.0,1.0,296.17928826580106,-0.35142215648241676
178.13313,-62.44837,2,296+00,5649,0.8,long_red,12.8,13.3,0.8,999.0,0.0,1.0,296.17928826580106,-0.35142215648241676
180.43181,-56.21144,2,296+06,5348,0.8,short_blue,10.0,12.2,0.5,0.8,0.0664,0.8073,296.02017732436883,5.991750471517424
180.43181,-56.21144,2,296+06,5348,0.8,short_red,10.0,12.2,0.8,999.0,0.3722,0.8073,296.02017732436883,5.991750471517424
180.43181,-56.21144,2,296+06,5348,0.8,medium_blue,12.2,12.8,0.5,0.8,0.1176,0.7672,296.02017732436883,5.991750471517424
180.43181,-56.21144,2,296+06,5348,0.8,medium_red,12.2,12.8,0.8,999.0,0.625,0.7672,296.02017732436883,5.991750471517424
180.43181,-56.21144,2,296+06,5348,0.8,long_blue,12.8,13.3,0.5,0.8,0.0,1.0,296.02017732436883,5.991750471517424
180.43181,-56.21144,2,296+06,5348,0.8,long_red,12.8,13.3,0.8,999.0,0.0,1.0,296.02017732436883,5.991750471517424
182.2801,-50.1554,2,296+12,5266,0.8,short_blue,7.0,12.2,0.5,0.8,0.1844,0.8949,296.0209718560944,12.147646926573564
182.2801,-50.1554,2,296+12,5266,0.8,short_red,7.0,12.2,0.8,999.0,0.6124,0.8949,296.0209718560944,12.147646926573564
182.2801,-50.1554,2,296+12,5266,0.8,medium_blue,12.2,12.8,0.5,0.8,0.4215,0.8773,296.0209718560944,12.147646926573564
182.2801,-50.1554,2,296+12,5266,0.8,medium_red,12.2,12.8,0.8,999.0,0.6667,0.8773,296.0209718560944,12.147646926573564
182.2801,-50.1554,2,296+12,5266,0.8,long_blue,12.8,13.3,0.5,0.8,0.0,1.0,296.0209718560944,12.147646926573564
182.2801,-50.1554,2,296+12,5266,0.8,long_red,12.8,13.3,0.8,999.0,0.0,1.0,296.0209718560944,12.147646926573564
174.23711,-67.88013,2,296-06,5349,0.8,short_blue,10.0,12.2,0.5,0.8,0.0486,0.8077,295.9873917271758,-6.018359983977164
174.23711,-67.88013,2,296-06,5349,0.8,short_red,10.0,12.2,0.8,999.0,0.2591,0.8077,295.9873917271758,-6.018359983977164
174.23711,-67.88013,2,296-06,5349,0.8,medium_blue,12.2,12.8,0.5,0.8,0.0667,0.741,295.9873917271758,-6.018359983977164
174.23711,-67.88013,2,296-06,5349,0.8,medium_red,12.2,12.8,0.8,999.0,0.7143,0.741,295.9873917271758,-6.018359983977164
174.23711,-67.88013,2,296-06,5349,0.8,long_blue,12.8,13.3,0.5,0.8,0.0,1.0,295.9873917271758,-6.018359983977164
174.23711,-67.88013,2,296-06,5349,0.8,long_red,12.8,13.3,0.8,999.0,0.0,1.0,295.9873917271758,-6.018359983977164
168.4825,-73.464,2,296-12,5267,0.8,short_blue,7.0,12.2,0.5,0.8,0.1492,0.8934,296.03648512289925,-11.911513254495192
168.4825,-73.464,2,296-12,5267,0.8,short_red,7.0,12.2,0.8,999.0,0.604,0.8934,296.03648512289925,-11.911513254495192
168.4825,-73.464,2,296-12,5267,0.8,medium_blue,12.2,12.8,0.5,0.8,0.3509,0.8722,296.03648512289925,-11.911513254495192
168.4825,-73.464,2,296-12,5267,0.8,medium_red,12.2,12.8,0.8,999.0,0.5294,0.8722,296.03648512289925,-11.911513254495192
168.4825,-73.464,2,296-12,5267,0.8,long_blue,12.8,13.3,0.5,0.8,0.0,1.0,296.03648512289925,-11.911513254495192
168.4825,-73.464,2,296-12,5267,0.8,long_red,12.8,13.3,0.8,999.0,0.0,1.0,296.03648512289925,-11.911513254495192
127.0761,-84.94,2,298-25,5287,0.8,short_blue,7.0,12.2,0.5,0.8,0.6858,0.9438,297.84165420175765,-24.961471039337273
127.0761,-84.94,2,298-25,5287,0.8,short_red,7.0,12.2,0.8,999.0,0.8136,0.9438,297.84165420175765,-24.961471039337273
127.0761,-84.94,2,298-25,5287,0.8,medium_blue,12.2,12.8,0.5,0.8,0.0,1.0,297.84165420175765,-24.961471039337273
127.0761,-84.94,2,298-25,5287,0.8,medium_red,12.2,12.8,0.8,999.0,0.0,1.0,297.84165420175765,-24.961471039337273
127.0761,-84.94,2,298-25,5287,0.8,long_blue,12.8,13.3,0.5,0.8,0.0,1.0,297.84165420175765,-24.961471039337273
127.0761,-84.94,2,298-25,5287,0.8,long_red,12.8,13.3,0.8,999.0,0.0,1.0,297.84165420175765,-24.961471039337273
186.17297,-62.85627,2,300+00,5540,0.8,short_blue,10.0,12.2,0.5,0.8,0.1086,0.5492,299.88685536075207,-0.14276233824058318
186.17297,-62.85627,2,300+00,5540,0.8,short_red,10.0,12.2,0.8,999.0,0.12,0.5492,299.88685536075207,-0.14276233824058318
186.17297,-62.85627,2,300+00,5540,0.8,medium_blue,12.2,12.8,0.5,0.8,0.0868,0.4708,299.88685536075207,-0.14276233824058318
186.17297,-62.85627,2,300+00,5540,0.8,medium_red,12.2,12.8,0.8,999.0,0.1914,0.4708,299.88685536075207,-0.14276233824058318
186.17297,-62.85627,2,300+00,5540,0.8,long_blue,12.8,13.3,0.5,0.8,0.001,0.4349,299.88685536075207,-0.14276233824058318
186.17297,-62.85627,2,300+00,5540,0.8,long_red,12.8,13.3,0.8,999.0,0.001,0.4349,299.88685536075207,-0.14276233824058318
187.37319,-58.40774,2,300+04,5541,0.8,short_blue,10.0,12.2,0.5,0.8,0.107,0.7404,300.05274009618836,4.341273665721875
